timestamp,open,high,low,close,volume
2015-11-15,334.67,336.46,319.89,322.93,6329.3028270800005
2015-11-16,322.94,334.1,316.12,332.89,7295.39651482
2015-11-17,332.85,340.72,330.1,336.49,7262.45698749
2015-11-18,336.49,338.0,330.0,335.49,5204.31011673
2015-11-19,335.5,336.38,324.9,326.41,6718.63093055
2015-11-20,326.53,327.04,311.23,322.39,9324.44081425
2015-11-21,322.39,328.0,316.33,327.0,5125.9588090199995
2015-11-22,326.99,327.0,321.0,323.71,3426.1786015400003
2015-11-23,323.72,326.0,322.0,323.0,4797.36462208
2015-11-24,323.01,323.17,318.0,321.0,5234.69111933
2015-11-25,320.96,330.06,316.26,328.98,7870.71416224
2015-11-26,328.99,368.18,328.98,352.57,14023.74766101
2015-11-27,352.56,364.46,347.96,358.19,7234.79070596
2015-11-28,358.2,359.63,351.09,357.24,5553.0544949899995
2015-11-29,357.24,373.63,354.26,372.24,5537.92313905
2015-11-30,372.25,382.87,367.5,376.86,11425.774727770002
2015-12-01,376.88,378.94,354.6,362.68,9267.04308586
2015-12-02,362.68,363.06,347.55,360.0,8966.988241590001
2015-12-03,360.0,369.99,356.52,361.77,7242.50437252
2015-12-04,361.89,364.85,355.43,363.98,5864.7056489100005
2015-12-05,363.98,390.0,363.97,387.99,8731.839300849999
2015-12-06,388.03,401.01,375.22,387.55,9639.572834960001
2015-12-07,387.53,397.57,383.0,394.73,7577.577985390001
2015-12-08,394.73,418.94,386.69,418.94,8264.814572020001
2015-12-09,417.84,425.0,401.0,418.39,13811.44429405
2015-12-10,418.39,419.5,408.0,415.68,7117.838236640001
2015-12-11,415.68,453.13,415.67,452.95,13643.469446140001
2015-12-12,452.95,469.34,403.0,436.87,29525.26996438
2015-12-13,436.9,443.83,419.42,433.83,6720.013599929999
2015-12-14,433.38,450.0,429.12,444.01,165495.81553877963
2015-12-15,444.03,464.95,443.76,464.27,11008.15685662
2015-12-16,464.5,464.73,440.0,453.97,35979.09462
2015-12-17,453.96,456.33,446.01,455.5,6287.108041020001
2015-12-18,455.5,465.1,453.28,463.17,5045.11002465
2015-12-19,463.14,465.6,451.58,461.29,6991.38436346
2015-12-20,461.29,461.3,430.0,442.22,8376.42335291
2015-12-21,442.36,444.44,424.66,436.81,6845.941203660001
2015-12-22,436.85,442.0,432.58,433.92,6659.301968930001
2015-12-23,433.94,445.11,428.29,442.43,7571.53072722
2015-12-24,442.43,460.0,442.42,455.74,6860.17753086
2015-12-25,455.74,458.99,450.01,455.84,3482.6605117500008
2015-12-26,455.82,458.29,410.0,419.41,13505.22264845
2015-12-27,419.41,429.85,410.02,424.72,5568.9768396
2015-12-28,424.73,429.9,418.0,421.94,6929.61799486
2015-12-29,421.94,433.9,419.31,433.89,6387.0971385600005
2015-12-30,433.89,434.99,422.35,427.95,4884.615729610001
2015-12-31,427.9,434.0,419.04,430.35,6480.693573680001
2016-01-01,430.35,437.15,427.92,435.66,3863.2774505400007
2016-01-02,435.67,437.56,432.41,435.4,3276.70962113
2016-01-03,435.4,435.75,425.02,431.91,3904.32531811
2016-01-04,431.9,435.79,431.37,433.85,5894.44572317
2016-01-05,433.84,435.64,430.0,433.34,5150.04947569
2016-01-06,433.32,433.46,428.15,430.87,5476.8699594400005
2016-01-07,430.66,460.15,430.64,459.07,13906.640729020002
2016-01-08,459.07,464.4,447.53,454.44,8347.0550396
2016-01-09,454.41,456.0,447.66,450.38,4247.54965095
2016-01-10,450.39,451.39,442.96,449.99,3954.32239952
2016-01-11,449.99,452.65,445.88,449.19,5597.61418315
2016-01-12,449.26,449.44,431.83,434.01,6596.945452919999
2016-01-13,434.01,437.5,425.0,432.77,9009.14070912
2016-01-14,432.7,435.27,428.0,430.03,5672.82096245
2016-01-15,430.04,430.29,357.3,357.53,28641.653585530006
2016-01-16,357.59,391.0,350.92,388.7,17985.104784490002
2016-01-17,388.7,391.0,372.0,378.46,8278.40179348
2016-01-18,378.47,386.1,370.1,384.89,8711.45975604
2016-01-19,384.79,385.5,370.0,375.27,8133.089010340001
2016-01-20,375.28,425.1,369.0,418.54,13874.681659310001
2016-01-21,418.89,424.78,403.21,409.38,8736.439028890001
2016-01-22,409.02,413.99,373.86,382.9,13430.10303924
2016-01-23,382.93,398.72,382.55,387.5,6308.7500222
2016-01-24,387.5,406.93,387.49,403.05,3550.83177183
2016-01-25,403.04,403.04,386.41,391.4,6491.999811860001
2016-01-26,391.4,397.0,387.78,391.54,6981.00990035
2016-01-27,391.7,397.18,390.7,394.79,6324.16419027
2016-01-28,394.6,395.0,377.12,379.61,9103.715498869999
2016-01-29,379.63,385.05,363.25,378.68,12105.290436890002
2016-01-30,378.68,382.04,375.0,378.46,4154.2964224
2016-01-31,378.46,382.5,365.0,367.95,5506.7468130199995
2016-02-01,367.89,379.0,366.26,371.33,7931.22922922
2016-02-02,371.33,374.41,371.17,372.93,6856.21815799
2016-02-03,372.93,373.01,365.63,368.87,7147.95657328
2016-02-04,368.87,390.63,368.74,387.99,8887.7272324
2016-02-05,387.99,389.36,382.99,384.5,7443.84433224
2016-02-06,384.44,384.54,370.05,375.44,6276.61473729
2016-02-07,375.44,379.81,373.24,377.49,4160.82911131
2016-02-08,377.47,379.35,370.5,371.14,7094.20857777
2016-02-09,371.02,374.93,370.13,372.68,8424.5522075
2016-02-10,372.76,383.34,371.87,378.44,9734.280824750002
2016-02-11,378.49,379.5,360.0,378.23,10412.363715860001
2016-02-12,378.23,382.05,377.46,382.05,6162.1767133700005
2016-02-13,382.05,396.0,381.99,391.0,5978.856471710001
2016-02-14,391.0,406.92,391.0,406.59,7555.164850270001
2016-02-15,406.62,409.09,394.03,398.95,6568.485382840002
2016-02-16,398.94,407.5,390.0,407.42,5647.185070689995
2016-02-17,407.41,420.13,405.69,415.2,8707.1340027
2016-02-18,415.18,423.2,415.01,421.19,6518.6376118
2016-02-19,421.18,422.0,416.0,420.72,5800.217531830001
2016-02-20,420.72,444.03,420.09,437.46,9366.34856039
2016-02-21,438.04,448.7,426.01,438.56,7111.144586410001
2016-02-22,438.56,439.0,430.95,437.55,5131.799883279999
2016-02-23,437.45,440.9,414.16,419.97,9159.03224463
2016-02-24,420.32,425.6,410.0,423.94,7231.12236528
2016-02-25,423.87,426.44,418.6,423.54,6049.81811526
2016-02-26,423.51,430.85,419.53,430.85,6782.037465279999
2016-02-27,430.84,434.97,430.14,433.12,5520.62026894
2016-02-28,433.09,436.07,423.0,433.73,5149.93009024
2016-02-29,433.73,442.0,431.13,436.44,7578.8900694
2016-03-01,436.41,437.78,427.5,433.08,7580.2210627800005
2016-03-02,433.03,435.36,418.36,420.39,7437.5294352500005
2016-03-03,420.44,422.8,408.63,418.8,11833.710870930001
2016-03-04,418.76,422.21,405.5,407.35,8960.95357184
2016-03-05,407.38,408.83,381.09,396.08,14903.213784570002
2016-03-06,396.13,409.27,385.01,403.24,7675.13656299
2016-03-07,403.24,418.74,395.0,412.21,9910.74424239
2016-03-08,412.21,416.33,407.4,411.18,7501.47649557
2016-03-09,411.18,414.0,408.75,412.8,5399.27036204
2016-03-10,412.64,416.52,410.71,415.98,7908.75386749
2016-03-11,415.98,421.0,414.97,419.39,7041.45814304
2016-03-12,419.48,421.3,406.52,410.58,6897.105099
2016-03-13,410.56,416.38,410.01,412.52,4663.32879725
2016-03-14,412.51,415.84,411.61,415.02,6672.7126524
2016-03-15,415.02,416.94,412.48,415.41,7355.07959993
2016-03-16,415.41,416.39,413.0,416.07,6274.8088109
2016-03-17,416.06,419.75,415.7,418.41,6108.4432848
2016-03-18,418.42,418.66,399.21,409.65,8597.5867638
2016-03-19,409.66,411.0,404.72,410.2,4840.13357914
2016-03-20,410.09,415.34,409.36,411.27,4726.10717472
2016-03-21,411.25,412.13,406.89,412.0,6020.5181082300005
2016-03-22,411.98,417.79,411.0,416.66,6124.69185606
2016-03-23,416.66,418.99,413.95,417.53,5506.91945281
2016-03-24,417.53,417.72,410.0,412.95,5064.58936525
2016-03-25,412.86,416.87,411.0,416.41,4598.6610383
2016-03-26,416.42,417.77,414.37,416.97,3641.00285678
2016-03-27,416.96,426.5,416.35,425.3,4658.098030540001
2016-03-28,425.29,425.36,419.63,423.0,5717.860070670001
2016-03-29,422.92,424.62,407.75,416.39,7361.855275190001
2016-03-30,416.4,416.41,407.56,412.79,5831.493603790001
2016-03-31,412.97,417.6,412.74,416.03,5235.54278385
2016-04-01,416.03,417.68,414.12,417.68,5353.913183850002
2016-04-02,417.68,420.5,417.04,419.95,3944.0764839
2016-04-03,419.95,420.8,418.33,420.16,3266.9738127200003
2016-04-04,420.08,421.0,417.58,419.47,5323.835294619999
2016-04-05,419.48,423.43,418.01,422.36,5727.686296360001
2016-04-06,422.4,423.0,420.61,421.46,5211.961401530001
2016-04-07,421.36,422.74,419.41,421.99,5025.88118662
2016-04-08,421.99,424.65,415.71,419.48,6434.750026150001
2016-04-09,419.48,419.79,415.51,419.46,3519.98911149
